idiom_id,idiom_canonical,idiom_surface,example,idiom_canonical_meaning,source,source_type,pos,tags,idiom_confidence,source_url,record_origin,license_source,example_language,meaning_language,source_file,idiom_domain,idiom_register,slang_strength,regionality,generation_notes
syn_ddf67a7225ae8eb5,throw the spiked blade,throw the spiked blade,,launch a dangerous and painful attack,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_2f2d3925bc559850,wade the thorned river,wade the thorned river,,push through a difficult and hostile environment,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_83589e7817461db1,break the iron net,break the iron net,,"escape from a strong, confining situation",llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_bf5e1e86849c99ef,step on the shattered thorn,step on the shattered thorn,,risk further painful damage in conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_253835164e7e9d22,fold the venom cloak,fold the venom cloak,,remove or reject a toxic disguise or attitude,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_bbfe815fda582460,climb the thorny ridge,climb the thorny ridge,,face a difficult and painful challenge head on,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_c91bf80b89cbedb3,lash the iron whip,lash the iron whip,,enforce harsh discipline or control,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_e8df138a3cbcdd8d,shake the shattered crown,shake the shattered crown,,challenge or destabilize a weakened authority,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_1526945737a25c04,wrap the thorned chain,wrap the thorned chain,,bind oneself or others in a painful situation,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_2fdf84a15195e4dc,strike the frozen thorn,strike the frozen thorn,,attack a cold but hurtful obstacle,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_504a40ccb058c8d6,crawl under the rattling web,crawl under the rattling web,,move secretly in noisy but confining circumstances,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_a0330705fff0bdad,step into the thorned pit,step into the thorned pit,,enter a very painful or dangerous situation,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_95f19557fd4f046a,lash the icy thorn,lash the icy thorn,,attack a cold and painful issue forcefully,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_84d30309977a9823,ride the shattered iron,ride the shattered iron,,move forward with fractured strength or resources,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_01f2a6e2c097a2db,claw the frozen web,claw the frozen web,,"struggle to break free from a cold, entangled situation",llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_2866240f2798b5fb,throw the thorned spear,throw the thorned spear,,launch a painful and precise attack,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_37430e50c895f698,wade through the shattered field,wade through the shattered field,,navigate a broken and hostile environment,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_b41686aab4e37cb5,snap the iron thorn,snap the iron thorn,,break free from a tough and painful constraint,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_a2174fbc5a3c8337,spin the rattling thorn,spin the rattling thorn,,create noisy pain or conflict,llm_generated_inventory,synthetic_generation,phrase,conflict_attitude,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_839452017d1dd7a9,flip the green,flip the green,,To quickly turn a small investment into a profit,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_3a4cf5b1f132c469,queen of the grind,queen of the grind,,A woman who consistently hustles to earn money,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_24bf660db1702563,count the cheddar,count the cheddar,,Focus on counting money or profits,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_cfdef9a206830dc1,stack the chips,stack the chips,,Accumulate money or resources strategically,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_390452bfa3988d0a,ghost the wallet,ghost the wallet,,Make money disappear cleverly or quickly,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_3448c8fa1511331f,hustle the crumbs,hustle the crumbs,,Work hard even when profits are small,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_c5e93ebab0d96e67,pocket the puzzle,pocket the puzzle,,Collect complicated earnings little by little,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_007fc34f8f7d61f6,ride the coin wave,ride the coin wave,,Capitalize on a profitable trend or market,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_778ddd337fdcc400,mine the green vein,mine the green vein,,Extract money from a steady source diligently,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_db0e041960b28168,hustle the hustle,hustle the hustle,,Work extra hard at making money hustling itself,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_cf50046560207c22,skim the cream line,skim the cream line,,Take the most profitable portion of an opportunity,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_a50c4123ebea77c4,break the bank code,break the bank code,,Discover methods to make large sums of money,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_820bfeefcfd271a4,tap the hustle vein,tap the hustle vein,,Access ongoing sources of money through hard work,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_4a938da9b5256942,squeeze the money sponge,squeeze the money sponge,,Extract every possible penny from a source,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_196836c3635fbbb4,buzz the cash hive,buzz the cash hive,,Operate actively within a profitable network or group,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_91238b16dd7cf269,pump the green juice,pump the green juice,,Generate fresh income streams actively,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_f8d28b55adfbe27a,spin the dollar web,spin the dollar web,,Create complex methods to earn money,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_3b93a1c791e523e6,boil the money pot,boil the money pot,,Intensify efforts to grow income,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_3f8d12858edb4777,scratch the golden itch,scratch the golden itch,,Pursue money-making opportunities with urgency,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_eea2ddf9114d2ef1,ride the hustle line,ride the hustle line,,Sustain a continuous flow of money-making activities,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_cb16e0b9fae228ed,count the coin beat,count the coin beat,,Track earnings rhythmically or regularly,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_0e0f1b5b60af8337,swim in the cash tide,swim in the cash tide,,Be surrounded by plentiful money,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_6278dff38813c558,race the dollar clock,race the dollar clock,,Work quickly to make or save money before time runs out,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_1e132c1bcd880b9a,drop the hustle net,drop the hustle net,,Start actively seeking money opportunities,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_609a48b155fe6f30,jump the money shark,jump the money shark,,Take a risky money opportunity with potential big payoff,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_4d39676206b40298,plant cash seeds,plant cash seeds,,Invest money hoping it will grow,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_cf27ab4d7b64b0de,chase the dollar ghost,chase the dollar ghost,,Pursue elusive or hard-to-get money,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_a682c2710a8ea708,guard the green gate,guard the green gate,,Protect one's money or income source carefully,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_f26081f698369b67,feed the profit beast,feed the profit beast,,Continuously supply efforts to keep income growing,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_f2cfe84c5154e665,tiptoe the cash tightrope,tiptoe the cash tightrope,,Carefully manage risky financial situations,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_95abeda2e51cc416,whistle down the dollar wind,whistle down the dollar wind,,Attempt to influence money flowing by quickly,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_dd21c1e85eb49943,knock on the dinero door,knock on the dinero door,,Try to gain access to money or funding,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_5a33ae6d478631ab,tickle the cashbone,tickle the cashbone,,Find the secret or pleasurable point that triggers money flow,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_667555d7254dc76a,light the profit fuse,light the profit fuse,,Start something that quickly leads to earning money,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_f9146102c892acce,carry the money mantle,carry the money mantle,,Take on responsibility for managing funds or earning,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_c7f590b21b2edffd,swing the cash hammer,swing the cash hammer,,Make strong decisive financial moves,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_bcf61af1ad4ab21b,tap dance on dollar lines,tap dance on dollar lines,,Navigate complicated money situations with skill,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
syn_1f06d18c0268cd64,feed the coin carousel,feed the coin carousel,,Keep supplying money to a cycle of investments or spending,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_04.csv,,,,,
