idiom_id,idiom_canonical,idiom_surface,example,idiom_canonical_meaning,source,source_type,pos,tags,idiom_confidence_score,record_origin,license_source,example_language,meaning_language
idiomx_008351,permanent shave,permanent shave,"(ghost brandishing a noose:) “Brother, you sure gonna get your face lifted.” (ghost brandishing a razor:) “And a permanent shave! Ha! Ha! Ha!”",A throat-slitting.,kaikki_wiktionary,dictionary,noun,"dated, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008352,perp walk,perp walk,... as well-dressed masters of the universe did the ritualized perp walk with their expensive Armani suit jackets draped over their handcuffs.,"The intentional public display before news cameras of a person in police custody, especially someone famous or notorious, for the purpose of satisfying public interest, demonstrating the effectiveness of the authorities, or shaming the person.",kaikki_wiktionary,dictionary,noun,"US, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008353,person from Porlock,person from Porlock,,One whose inconvenient interruption prevents the completion of something important.,kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008354,personal capital,personal capital,"[T]hey believe that other radical propositions which the President is urging proceed from a very narrow demand, in fact, one not much larger than the desire of men like La Follette and Cummins to make personal capital out of their own radicalism.","Good reputation, credibility, or influence.",kaikki_wiktionary,dictionary,noun,"idiomatic, uncountable, usually",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008355,philosopher king,philosopher king,"He flies much about from place to place; now at Potsdam, now at Berlin, at Charlottenburg, Reinsberg; nothing loath to run whither business calls him, and appear in public: the gazetteer world, as we noticed, which has been hitherto a most mute world, breaks out here and there into a kind of husky jubilation over the great things he is daily doing, and rejoices in the prospect of having a Philosopher King;[…]",A very wise ruler.,kaikki_wiktionary,dictionary,noun,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008356,phone box,phone box,,A very small space.,kaikki_wiktionary,dictionary,noun,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008357,phone in,phone in,phone it in,To fulfill a responsibility with a minimum effort rather than the appropriate level of effort.,kaikki_wiktionary,dictionary,verb,"ambitransitive, figuratively, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008358,phrasal prepositional verb,phrasal prepositional verb,"In every section of this invaluable work new light is thrown on ancient problems - phrasal verbs (bring up, put off), phrasal-prepositional verbs (catch up on, come up with) [...] duratives, sentence adverbs, and so on.","A multi-word verb, consisting of a verb followed by an adverbial particle and a preposition, that has idiomatic meaning.",kaikki_wiktionary,dictionary,noun,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008359,phrasal verb,phrasal verb,"Thus, it would seem that as far as GAPPING is concerned, the whole expression put off is somehow treated as a single 'compound Verb'. But this is the very intuition which we encapsulated in analysis (125) (b), by giving the sequence [put off] the status of a single V constituent (i.e. by analysing it as a Phrasal Verb). Thus, facts about GAPPING lend yet further support to analysis (125).","A phrase, consisting of a verb with a preposition and/or adverb, that has idiomatic meaning.",kaikki_wiktionary,dictionary,noun,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008360,physical break,physical break,"Hopefully you decided to use the dancing, rhythms, or dramatic play as an opportunity for plenty of movement — a chance for a physical break between two intellectual activities.","A short break in a meeting or in a classroom setting, intended to improve attention by giving people a chance to move around.",kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008361,"physician, heal thyself","physician, heal thyself","“You are really as bad as Margaret,” she declared. “There is nothing the matter with me. You talk of ‘curing’ me as though I were ill. Physician, heal thyself.”",One should attend to one's own flaws or defects before presuming to advise others about theirs.,kaikki_wiktionary,dictionary,proverb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008362,pick apart,pick apart,The quarterback picked apart the secondary defense in the first half.,To overcome by skilled execution.,kaikki_wiktionary,dictionary,verb,"idiomatic, transitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008363,pick at,pick at,"""[N]oise and disrespect of no kind ain't pleasin' to him. His own folks behave becomin', but strangers go and act as they like. . . . Then we are picked at for their doin's.""",To pick on or repeatedly criticize (someone).,kaikki_wiktionary,dictionary,verb,"idiomatic, transitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008364,pick corners,pick corners,,To choose a preference (as in predicting which boxer will win a match).,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008365,pick holes,pick holes,"The publication of their results is a call for help to pick holes in their methods, and save physics as we now know it.","To find weaknesses, errors or imperfections (in).",kaikki_wiktionary,dictionary,verb,"idiomatic, intransitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008366,pick of the litter,pick of the litter,"Of the books I read this summer, A Tale of Two Cities was the pick of the litter.",The best person or item in a group; the best that one has to offer.,kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008367,pick on someone your own size,pick on someone your own size,"""Why don't you pick on someone your own size?"" I say angrily as he tries to push her out of line.","An admonition of cowardice, usually said to make someone cease harassing or bullying someone else, especially where the bullied party is physically smaller or weaker than the bully.",kaikki_wiktionary,dictionary,phrase,"colloquial, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008368,pick one's battles,pick one's battles,"“[…]Jimmy Iovine, who runs Interscope, my record company, said, ‘Pick your battles carefully — don’t put your life at risk,’ but at the end of the day, I don’t see how you can shut up and just enjoy success when other people who don’t have the fame or the luxury to rent security guards are suffering.[…]”",To take a stand for a cause only if it is truly important enough to be worth the costs.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008369,pick one's nose,pick one's nose,You can pick your friends; you can pick your nose; but you can't pick your friends' noses.,"To insert a finger or other object into one's nostril to remove obstructions, especially dried mucus.",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008370,pick oneself up off the floor,pick oneself up off the floor,"There will be a time when you need to pick yourself up off the floor and get moving, but that time is not right away. If you did not let yourself have a time to grieve, you would cripple the sadness and loss within you, stifling the natural healing and your ability to progressively repair.",To resume normal activities after a period of being incapacitated by grief or circumstances.,kaikki_wiktionary,dictionary,verb,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008371,pick out,pick out,"And as I sat there brooding on the old, unknown world, I thought of Gatsby's wonder when he first picked out the green light at the end of Daisy's dock.","To detect using one's senses (sight, smell, hearing, touch, taste).",kaikki_wiktionary,dictionary,verb,"idiomatic, transitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008372,pick someone's brain,pick someone's brain,"After I spent a couple of hours picking his brain, his scheme started to make sense.",To seek information from someone knowledgeable; to ask questions of someone.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008373,pick up on,pick up on,"""What you've got to do is, you've got to study the guy and try to pick up on his techniques, try to pick up what he's real good at.""",To adopt a practice in which others already engage.,kaikki_wiktionary,dictionary,verb,"idiomatic, transitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008374,pick up one's marbles and go home,pick up one's marbles and go home,,To abruptly leave or abandon a situation or activity in which one is dissatisfied with the way it is progressing.,kaikki_wiktionary,dictionary,verb,"idiomatic, informal",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008375,pick up stitches,pick up stitches,,"To add stitches to the knitting needle that were previously bound off, or that belong to the selvage, during the process of knitting or entrelac.",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008376,pick up the pace,pick up the pace,,To begin moving or working faster.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008377,pick up the pieces,pick up the pieces,"Picking up the pieces after the Suez disaster, the British found themselves getting used to the idea that they are not as big a power as they thought they were.","To restore one's life (or a given situation etc.) to a normal state, after a calamity, shock etc.",kaikki_wiktionary,dictionary,verb,"idiomatic, intransitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008378,pick up the tab,pick up the tab,"When the bill came to just 33,000 forints, I did something very out of character: I picked up the tab. It blew the budget for the day, but felt great.","To accept a bill and pay it, especially at a bar or restaurant.",kaikki_wiktionary,dictionary,verb,"US, idiomatic, intransitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008379,pick up the threads,pick up the threads,,To resume an activity after an interruption; to pick up.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008380,pick up what someone is putting down,pick up what someone is putting down,"Moran, picking up what Jennings is putting down, agrees.","To understand, pay attention to, or learn from what someone says or does.",kaikki_wiktionary,dictionary,verb,"idiomatic, informal",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008381,pick your poison,pick your poison,,Used to say that someone must choose between two unappealing options.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008382,pickin' and grinnin',pickin' and grinnin',From Kenny Rogers and Ronnie Milsap there was a lot less pickin’ and grinnin’ and a lot more soft rockers and heartbroken love ballads.,"Vigorous playing of folk or country music on a stringed musical instrument, especially the guitar or banjo, while smiling broadly.",kaikki_wiktionary,dictionary,noun,"US, idiomatic, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008383,picks and shovels,picks and shovels,"By offering advanced AI capabilities, bridging proprietary and public models, providing secure storage solutions and delivering generative AI services, these providers of ""picks and shovels"" stand to play instrumental roles in shaping the future of enterprise AI.",The crucial tools or ingredients for a booming industry or enterprise.,kaikki_wiktionary,dictionary,noun,"figuratively, plural, plural-only",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008384,pics or it didn't happen,pics or it didn't happen,"Pug Nose: “Oh, he will.” “Pics or it didn't happen.”","Used to request a picture of a reported event, especially on an Internet forum.",kaikki_wiktionary,dictionary,phrase,"Internet, humorous",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008385,picture postcard,picture postcard,It was a picture-postcard summer day.,"Scenic, like the image on a postcard.",kaikki_wiktionary,dictionary,adj,"attributive, figuratively",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008386,pie in the sky,pie in the sky,Don't you think I have anything better to do than go scrambling around hundreds of square miles of the toughest wilderness in the state looking for pie in the sky?,A fanciful notion; an unrealistic or ludicrous concept; the illusory promise of a desired outcome that is unlikely to happen.,kaikki_wiktionary,dictionary,noun,"idiomatic, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_008387,piece by piece,piece by piece,"Rather than tackling the entire project at once, work on each assignment piece by piece.",In gradual stages.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
