idiom_id,example,idiom_canonical_meaning,source,record_origin,license_source,example_language,meaning_language,meaning_arabic_language
idiomx_001651,But he is not one of those lawyers who bow and scrape before wealthy clients. He will not be pushed around.,"To behave in a servile, obsequious, or excessively polite manner.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012458,"Who ate all the pies? Who ate all the pies? You fat bastard, you fat bastard, you ate all the pies. Loser!",Used pejoratively against a fat person.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004404,"Joseph O'Dell, convicted of a brutal rape and murder, was sentenced to death after a Virginia prosecutor told the jury that if they didn't give him the chair, he'd one day get out and be free to kill again.",To sentence a person to execution by means of the electric chair.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000435,"सत्यमेव जयते नानृतं सत्येन पन्था विततो देवयानः। येनाक्रमन्त्यृषयो ह्याप्तकामा यत्र तत् सत्यस्य परमं निधानम्॥ Truth alone triumphs, not falsehood; by truth is the path spread out, the way of the gods, by which the self-controlled seers attain that supreme abode of Truth, where there is the greatest treasure.","Satyameva Jayate; national motto of India, meaning ""truth alone triumphs""",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011343,"His figure was bent in apologetic protest. ""I ask a thousand pardons, sir,"" he said; ""I am really so very absent-minded.""",A conventionally polite request to be pardoned or excused.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003860,You've flipped your wig!,To act in an irrational manner or appear to be temporarily insane.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006187,Biking to work kills two birds with one stone. It saves money travelling and will help to lose weight.,To solve two problems with one single action.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012723,Near-synonym: good job,"Arduous work, performed in a vigorous, committed manner.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009584,,"Used as a farewell, when the next time the speaker and interlocutor will meet is not known.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009179,,To take advantage of a profitable period.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008607,,smooth skin,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002523,The Bank of England's anti-inflation efforts will come to nothing if the US Federal Reserve refuse to join in the plan.,To fail completely; to have no result.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007948,,There is nothing someone can do to evade something.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000104,God knows many kids don't like going to school!,It is known unto God; it is certainly true.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010931,"[…] in those few moments I had proved myself a cyclist of such enormous cool, such dazzling technique, that I knew I would never again slow down for an advancing truck, veer to avoid a threatening limousine, or hesitate to plunge into the midst of a pedestrian phalanx. I had tasted blood, and now I knew what all those pillar-legged hostelers felt as they sat around their campfires, recalling the encounters and skirmishes of the day.","To sense weakness in another, encouraging one to attack.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004891,But one set of Washington policies is all happy landings: the Government's campaign to stop skyjackers is working.,Successful outcome or outcomes.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007272,,"A slogan describing freedom of choice on issues affecting the body and health, such as bodily autonomy, abortion and end-of-life care.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011291,Where did you think the exhaust would go? Into thin air?,An unknown location; (by extension) apparent disappearance or nonexistence.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003754,"There are some brilliant new approaches being created at grass-roots level, but it is taking a long time for them to filter up to the larger institutions.","Of information, knowledge or practice; to move slowly up to other levels of an organisation, or population.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012180,Your jocose wisecracks have already worn thin.,"To lessen or weaken over time, as from overuse.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012359,They will gather their own gaylings and dykelings and Miss Things at the hem of their own caftans. They'll wheel the old queen out.,To employ or bring out (something predictable or perennial).,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006259,"He seems to have no trouble understanding stuff that, to me, sounds like hot garbage. He really does know what's what.",To understand the current situation; to know what is going on.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002190,,"Warning, often in the form of a sign, that people should pay attention when walking on a wet and slippery floor not to fall down and get injured.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002475,I’m coming forward to publicly share my own story in the hope that I can encourage others to do the same and help tear down the wall of silence that perpetuates further abuse.,"To offer help or information, especially about a crime.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000764,,and other like things; and so forth,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009508,"The pass mark for the exam was 40%, and I scraped through with 43%.",To marginally manage to progress.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011589,standing toe to toe,At the same level as someone else.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008222,i get your point but this is giving pancakes and waffles,"A response which misrepresents an opponent's argument, i.e., a straw man.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_005016,"I'm sorry, there's nothing I can do. My hands are tied.","To be powerless to act, to be thwarted.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007965,,Used to ask a person to wait a moment.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006562,,The traditional cue to the members of a (silent) film crew at the beginning of a take.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004084,,"Evidence that has been obtained as the result of an illegal act on the part of law enforcement personnel (such as an unlawful warrantless search, or continued questioning of a witness who has invoked the right of counsel), and which is therefore excluded from being admitted as evidence in a trial.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000034,"A “Burma Road” for Africa, or, in fact, a pair of “Burma Roads,” may develop from the current improvement of British and Free French roads across Central Africa.",An important military supply route.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001624,She is a born and bred New Yorker.,"Showing characteristics of birth and upbringing, especially in relation to a particular location.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011780,,"To change color, especially to become pale or red in the face.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001079,,"To market products with figurative ""badges"", such as to claim product quality or popularity.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002911,The governor declared war on poverty.,To announce one's intention to fiercely combat or eradicate something.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006516,"It might've been one hell of a week, but hey, life goes on. You gotta get back up each time it throws you down.",Saying used to encourage someone to keep moving despite hardship,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010549,"What makes this accident so significant is that Hunt's southbound goods train was loaded with ammunition bound for the First World War battle zone. The major stroke of luck was that the 39 trucks loaded with ammunition did not explode as a result of the collision, and that there was no fire from cinders from either engine or from the stoves in the brake vans.","An instance of unexpected luck, usually good luck.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001158,,"To signal or feign by fluttering one's eyelids, as romantic interest.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011067,We had strawberry shortcake for breakfast on Saturday and the kids thought it was the bee’s knees.,"Something or someone excellent, surpassingly wonderful, or cool.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003979,,Everything happens for a reason.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001670,"It's not hard to see the parallels between the sexual assault accusations against Supreme Court nominee Brett Kavanaugh and the 2012 Steubenville rape case. Three decades apart, there is one central difference: Kavanaugh has denied the allegations, and has never been criminally charged. In the Steubenville case, two star football players were convicted of raping a girl, and sentenced to prison. But amid the outrage in both cases, there has been a chorus of ""boys will be boys,"" the excuse of youth, of teenage brains that can't control themselves and the victim shaming that accompanies that perception.",Any potentially objectionable behavior (especially predatory sexual behavior) that the speaker considers to be commonly practiced by many boys and men should be viewed as excusable because it comes naturally to them.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000721,,A generic greeting.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010184,I think his comments about that new car are just sour grapes because he can't afford it.,A putting down or expression of disdain about something that one desires but cannot have.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002408,,One cannot accurately judge a person solely by their appearance.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006115,,To keep someone friendly or satisfied by complying with their wishes or preferences.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009624,,aptitude for craftsmanship.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_005406,"1967 July 20: Questions. Oral Answers. — Free Travel for Old Age Pensioners. Dáil Éireann debates Mr. Dunne: ""A small point"", says the Minister for Justice. Mr. Ryan: Justice, how are you! He would not recognise it in this world or the next.","(Following a noun phrase; stress on are) An expression of derision, that the preceding referent is unworthy of the name. In form of an exclamation, and thus often followed by an exclamation mark.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010040,"He's a smart chap, though ——smart as a whip, and knows a horse, too. Takes after his uncle Hod there; and Hod's a deal smarter than Seth, if he'd only stick to something, or go in with somebody that would furnish the stick for him.",Very intelligent.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
